gene,p_model,coef_log_constraint,p_log_constraint,coef_log_pathogenicity,p_log_pathogenicity,coef_pLoF_indicator,p_pLoF_indicator,coef_missense_indicator,p_missense_indicator,coef_constant,p_constant,filename,phenocode,description
MSTN,8.394893856647653e-07,-0.0991344939504229,0.5710937984642186,0.0347827333347573,1.1420772260874192e-08,0.1233445473372152,0.3758642267144637,0.0054832755617963,0.7767539808284425,-0.0025175499200175,0.8968044969223138,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
NPR2,2.923019045468263e-17,0.0536991836532165,0.5815164443544882,-0.0443537943084306,1.341863106338594e-09,-0.5124240698917087,3.627334253370376e-12,-0.0198684225978584,0.2165476377438669,0.0212807405115925,0.11402774770481,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
PAPPA,3.3911520961023325e-10,-0.1058228416117389,0.3225199102504359,-0.0385434577236133,0.0004460972691181,-0.4203701326403116,7.608316481783146e-09,-0.0295819442820936,0.0001409650264519,0.0351267754093655,0.00014682775589,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
PAPPA2,1.9127629776874367e-15,0.1189886870544607,0.059280068665591,-0.0505652682612812,1.1792133020982504e-05,-0.2768223477562527,1.9339586724569797e-13,-0.0303534535776616,0.0004715458026518,0.0278731951162136,0.0026019534967416,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
PIEZO1,2.5204910808584965e-23,-0.0792238781697161,0.6292673374670121,-0.0133024252695198,2.279510497907017e-14,-0.0848693677324773,3.631015196680252e-07,-0.0151156491652542,6.650154683227606e-11,0.0111829208154499,2.131261196842998e-05,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
PIGU,2.29988962184467e-07,-1.8267374696991088,0.1082635547309253,0.0238043737876776,0.0009650357719752,0.1007515360251877,0.1441940032253232,0.0337046482902207,0.0084411367947997,-0.0287049055341414,0.0041924503912974,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
PKD1,2.923003801229692e-07,-0.0102406125637716,0.8674241620136569,0.0260480502669309,0.0001449226185039,0.0896468707755324,0.0390786443403459,0.0069506899569768,0.0895814304398206,-0.0075806312751569,0.1396372792335397,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
PTPN11,5.240584186756186e-11,1.240567759837207,0.0713315491820363,-0.0987905410231972,6.031590729001174e-12,0.2240879932263497,0.228878503032664,-0.0565805358813463,0.0136310760475937,0.0513955505733771,0.0454274931973478,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
RTL1,5.4521890576789415e-09,-0.2032375872031761,0.000708911136056,5.511934929337365e-05,0.9944657209620672,-0.180495453903646,2.769102779831043e-05,-0.0144065036880404,0.0123678409135428,0.0102730814452495,0.1246903505142847,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
SCMH1,8.071418083820959e-11,-0.3240664365733016,0.0308732688420236,0.0356476163139765,7.620616887850247e-10,0.3010392556718684,0.000535710027768,-0.0066087127336451,0.6184071482468971,-0.0128159417884718,0.3149677378965945,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
SCUBE3,1.7924499968477344e-16,-0.1834988329099291,0.0909203193063323,-0.0644000813795341,1.7169685859303254e-15,-0.2713414589209445,0.0001595627577592,-0.0320373128909322,1.2831030568601085e-05,0.0457357503205713,4.752635413219332e-10,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
STC2,4.050128180748229e-17,-0.287867000197133,0.1750322444294573,0.0994903008550159,1.0386973976025509e-13,-0.2481885676768285,0.1822341138883428,0.0351656460887641,0.0035681286579817,-0.0645053271272753,8.58916194661288e-10,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
UHRF2,8.417366633437527e-08,0.0153947125280428,0.803921992682502,-0.0985568868607242,1.5827755155734385e-05,-0.6982126381128718,9.81798725060518e-06,-0.0645242720901694,1.9291013190272946e-05,0.0707900727231908,2.394175976824537e-05,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
VWA7,4.2480202164242157e-10,-0.0563033083066519,0.6165842418276346,0.0390799454817214,1.2412924227069943e-11,0.0053204757297981,0.3078115113929654,0.0145933212325091,0.0078514054264878,-0.0385975275098995,2.902533286047414e-09,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
XRN2,5.650523760581474e-07,-0.0688115712407573,0.3955650517949717,-0.0302779470130952,0.0006017457379449,-0.2972750671655644,1.491906776509804e-05,-0.0324930613804176,0.0183284630869459,0.0306871191509118,0.0291866894577329,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
ZFAT,2.5226526830527353e-30,0.0037818560569353,0.9663042778282718,0.1056195442547718,5.599829727638207e-26,0.2233633367796097,5.537165653653246e-06,0.0813259411753465,1.196449567694981e-23,-0.0732252839787271,2.9742766123888707e-17,WBFFMadjBMI_custom.unified.tsv.gz,WBFFMadjBMI_custom,Whole body fat free mass adjusted for body mass index (WBFFMadjBMI)
ARL15,3.863557405732276e-07,30.5605673717729,4.844902779499051e-06,-0.3372606865504,6.44260592635912e-06,0.0,,1.286003639787719,4.691767334722899e-07,-0.9765376780689649,3.015486782619716e-06,25243.unified.tsv.gz,25243,Mean L1 in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHA1,6.96652982734151e-11,-17.412643186909513,9.512736643602654e-12,-0.0088184884528624,0.6238610042214215,0.0,,0.0928780764033019,0.0386689681866343,0.1382163612913605,0.0032514503661982,25243.unified.tsv.gz,25243,Mean L1 in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHGA10,6.755441085603294e-08,0.1362907683752929,0.6972196912514645,-0.1883328454138418,1.7163460079791396e-09,0.1314802869523411,0.1358596612199885,0.0058549742859676,0.935831011914608,0.0149033816060294,0.8240922077051418,25243.unified.tsv.gz,25243,Mean L1 in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHA1,3.153723861923577e-12,-14.796299792038504,3.013990837472478e-10,0.0393136866524258,0.0215077291789293,0.0,,-0.0803298279176113,0.0579213489507733,0.1783670081721289,6.345608707855855e-05,25430.unified.tsv.gz,25430,Mean OD in fornix cres+stria terminalis on FA skeleton (right)
ARL5B,1.430162882912734e-07,-33.183142561120164,6.158344455866973e-05,0.6886657236335223,1.2223012511225165e-07,0.0,,-0.0100418336272436,0.947000831472482,0.0295654026818156,0.7875414087849664,25095.unified.tsv.gz,25095,Mean FA in fornix cres+stria terminalis on FA skeleton (left)
PCDHA1,3.737051736859393e-12,15.415301803812476,1.0462241283660811e-10,-0.0321147738629549,0.0610047137833118,0.0,,0.0763489029095788,0.0727974641153835,-0.1744977240535619,0.000100027356164,25095.unified.tsv.gz,25095,Mean FA in fornix cres+stria terminalis on FA skeleton (left)
ARL15,6.447774132412127e-09,10.577397720178569,0.0006157262253742,-1.6417698443284043,1.7815687992538102e-09,0.0,,0.2733241796972741,0.0006655736284421,0.8531400132268633,4.324054752024099e-06,25339.unified.tsv.gz,25339,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHA1,4.886569170708173e-13,-13.15253886969514,3.4660923717040353e-11,0.0313108789964057,0.0279543638142238,0.0,,0.0385253129562357,0.273830037957196,0.1156778059068496,0.0017374753709008,25339.unified.tsv.gz,25339,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHA11,1.179376150159476e-07,-0.1456860246968816,0.7368508292927931,-0.458805242465805,8.155213800978071e-09,0.0,,-0.1132930364895936,0.0022599076983708,0.2497316372078768,1.4275838996431244e-06,25339.unified.tsv.gz,25339,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHGA1,7.919888529553841e-16,-12.307492004080393,7.671702981559923e-05,-0.089815905005182,0.0025842203537983,0.0059629214532212,0.9799786838658128,-0.0489447722683718,0.0849461435403179,0.2227931865268402,1.0071286072522218e-10,25339.unified.tsv.gz,25339,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHGA10,4.2370950379304765e-15,-0.019029744617106,0.958804384250548,-0.2951147989570949,4.477038253985073e-17,-0.0702146667178308,0.4516266577082247,-0.1769736801080842,0.0228234277534119,0.184431994160249,0.0102154493796851,25339.unified.tsv.gz,25339,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left)
UGT1A1,1.4943308726325417e-13,0.935194489146918,0.1063472844091143,0.2315535651979556,1.6274797944860676e-15,0.2783066233233036,0.7377687943067709,-0.0152460816583373,0.8510803526416144,-0.2347567440182353,0.0021423675534165,25339.unified.tsv.gz,25339,Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left)
PCDHGA1,2.826900097368209e-10,-3.6441641445629855,0.3525247075838542,-0.1629192088020682,2.0393631748170167e-05,-0.1597384146301948,0.597728239720469,-0.1096646428932047,0.0027024237868954,0.1544948405453376,0.0003358478183836,25539.unified.tsv.gz,25539,Weighted-mean MD in tract superior thalamic radiation (right)
PCDHGA10,2.2163601173273203e-15,-0.0473140052969338,0.8982626567742025,-0.3057898143139504,7.773315240606818e-18,0.0034102385018329,0.9710975329362616,-0.0444873913989979,0.5671766596293286,0.0999978906247175,0.1637301227376164,25539.unified.tsv.gz,25539,Weighted-mean MD in tract superior thalamic radiation (right)
PCDHGA1,3.071480284063392e-10,-7.057843502667767,0.0415779285400126,-0.1172126221049003,0.0004762639466145,-0.0220876944216486,0.9340118390788504,-0.0531228748820626,0.0990739538460118,0.1480102908129771,0.000105015313234,25649.unified.tsv.gz,25649,Weighted-mean L3 in tract uncinate fasciculus (right)
PCDHGA10,1.9607592607150717e-07,0.7019144191820905,0.0837248813194051,-0.2082162853015416,6.709529532022587e-09,0.0314617772903491,0.7603369950600966,-0.0069540850777378,0.9348311721741605,0.0194536210875936,0.8037952172459363,25649.unified.tsv.gz,25649,Weighted-mean L3 in tract uncinate fasciculus (right)
PCDHGA1,1.3052189124642549e-15,-31.050826295714742,6.204383387302589e-11,0.0164877249316013,0.709280381447555,0.1230955054691088,0.7287648838311878,0.0054160251633422,0.8981945946333276,0.3469848370589476,1.7580540529704638e-11,25550.unified.tsv.gz,25550,Weighted-mean MO in tract corticospinal tract (left)
ARL15,3.3737950448067483e-08,-52.24629967759722,7.85488821123145e-09,-0.4196800286124668,5.1235232793431574e-08,0.0,,-0.0080893163574694,0.6761298653273708,1.3603780290409238,1.3511733465610373e-08,25429.unified.tsv.gz,25429,Mean OD in cingulum hippocampus on FA skeleton (left)
PCDHGA10,1.5435694931070677e-19,0.3919991928850463,0.2970815013630465,0.3485219412214071,5.273861362722684e-21,-0.1569994252766757,0.0999039795300917,0.1088173882127448,0.1670338486727975,-0.2003176694384896,0.0062648101205347,25429.unified.tsv.gz,25429,Mean OD in cingulum hippocampus on FA skeleton (left)
PCDHA1,2.0895158466600973e-19,-18.808336260841703,5.0431865082344775e-18,0.0099300421040402,0.5007866469386593,0.0,,0.1262079954023544,0.0006892239779058,0.1184529522774729,0.0021024549851797,25146.unified.tsv.gz,25146,Mean MD in superior fronto-occipital fasciculus on FA skeleton (right)
PCDHGA1,1.2130502248435782e-28,-0.5820983055925112,0.8524343754877751,-0.2720102185662715,1.4489958408863062e-17,0.1070719394086019,0.6579478114545144,-0.1110350441230928,0.0001300974121264,0.1598104269115829,3.3344836629585743e-06,25146.unified.tsv.gz,25146,Mean MD in superior fronto-occipital fasciculus on FA skeleton (right)
PCDHGA10,9.879567020988293e-16,-0.2508821425813093,0.4862071290135124,-0.2982183133885296,6.3917748970367314e-18,-0.0414709519515774,0.6470958932053157,-0.1360944792949958,0.0710053856932819,0.1796443683923388,0.0101665022932228,25146.unified.tsv.gz,25146,Mean MD in superior fronto-occipital fasciculus on FA skeleton (right)
UGT1A1,3.184295276923861e-10,1.46780254584895,0.0027420375636151,0.1455404722936112,1.1232133758671352e-09,0.8256896954626062,0.238619117692405,0.0983329843228037,0.1491377531988411,-0.0878129427920907,0.1674946130374021,25146.unified.tsv.gz,25146,Mean MD in superior fronto-occipital fasciculus on FA skeleton (right)
LOC101929680,3.776397258137494e-14,-84.01229050599648,3.4649339861109844e-14,1.9408245927679093,2.404249297206356e-14,0.0,,0.0,,-0.2900530032763253,1.7247667885821136e-13,3546.unified.tsv.gz,3546,Age last used hormone-replacement therapy (HRT)
PCDHA1,1.6450519478783823e-08,-12.145997523439396,2.731345913834536e-09,-0.0266879778322756,0.0708715009870291,0.0,,-0.0239077627206397,0.5131042784612101,0.123664558878296,0.0012933621749655,25588.unified.tsv.gz,25588,Weighted-mean L1 in tract posterior thalamic radiation (left)
LOC101929680,2.4986557210881656e-15,-0.0202176991464683,2.4634603042797644e-15,-0.745788575979392,2.4986770211227364e-15,0.0,,0.0,,0.9949971002465186,2.308731699374691e-15,100003.unified.tsv.gz,100003,Protein
PCDHGA1,1.1038634475538562e-08,1.548725922944453,0.0051023749499512,-0.0851676940461013,9.556690267559983e-10,0.1434937694307728,0.4534120388471536,-0.0598627595760335,0.0014163698116469,0.0447597762298977,0.0149243140961026,100003.unified.tsv.gz,100003,Protein
UGT1A1,2.485875247640586e-15,42.70318612269862,2.3527204831719235e-17,-0.0208192201586291,0.365164750394315,-0.6648010785035573,0.0055756868148212,-0.0425426823382951,0.4251424983337352,-0.3814614954908781,4.294607210947897e-08,100003.unified.tsv.gz,100003,Protein
PCDHGA10,1.0565416273860582e-10,0.5347307097849718,0.1622136768740335,0.2381841764103207,1.269613166403038e-12,-0.075971215553051,0.4025590161498659,0.0150161002778759,0.8414566829566037,-0.1460883578999488,0.0369986348797234,25902.unified.tsv.gz,25902,Volume of grey matter in Crus I Cerebellum (right)
ARL15,8.228349786406621e-07,-20.865460176298228,3.291000790338005e-05,-0.7362916266688413,1.3798506864607653e-07,0.0,,0.201684072697005,0.0035559214246641,0.9034619899230591,4.587148218575052e-06,25872.unified.tsv.gz,25872,Volume of grey matter in Planum Temporale (left)
PCDHGA1,2.8189747971408753e-19,-7.312414638000782,0.0608064007329211,-0.2144708688162626,1.330055706441837e-07,-0.0953504831848888,0.7085900212448775,-0.1142702361690216,0.0007822568854616,0.2110010236091999,1.522454664093266e-07,12697.unified.tsv.gz,12697,Systolic brachial blood pressure
PCDHGA10,3.6239502466469065e-07,0.6377103986169863,0.1011434248096188,0.1181370804067816,1.070536818833829e-06,-0.041802185013125,0.6197790234713014,0.1465671972188963,0.0344662968078507,-0.0804072803425056,0.2050128934438214,12697.unified.tsv.gz,12697,Systolic brachial blood pressure
PCDHGA1,5.1907780198498e-09,-18.21907553354575,1.4729366161819032e-08,0.1905760575530305,8.154880406429579e-10,0.2897430198217344,0.2080102011019566,0.0368796948214977,0.1970021404903608,0.0803542122530807,0.0181561773196375,25893.unified.tsv.gz,25893,Volume of grey matter in I-IV Cerebellum (left)
PCDHGA10,2.411140334496418e-07,-0.576068625694382,0.1488645515293054,0.2017726505443311,1.090305874324822e-08,-0.0528379306962169,0.6020722977107704,0.0715368211507555,0.3926676885310856,-0.0532404219756737,0.4894423045754805,25082.unified.tsv.gz,25082,Mean FA in posterior corona radiata on FA skeleton (right)
PCDHGA1,1.6550459991942828e-10,15.527801227073825,1.688076993766792e-05,-0.248636873422935,2.7515646926779894e-12,0.1043190972699422,0.7043689689923259,-0.0446136663198827,0.1735845772702311,-0.0548214487274798,0.1555683890684493,25247.unified.tsv.gz,25247,Mean L1 in tapetum on FA skeleton (left)
PCDHGA10,2.6265220848079243e-09,0.3728659818403254,0.3954111584109082,-0.2478433122612504,3.12451369324045e-10,0.2629958523479089,0.0186021257040101,0.0417183715871042,0.6485163513685708,-0.0331250204545624,0.6944360154186233,25247.unified.tsv.gz,25247,Mean L1 in tapetum on FA skeleton (left)
PCDHA1,5.953576492030625e-07,-12.485172094434082,4.327387056913416e-08,-0.0117861713718825,0.4808367734437709,0.0,,0.0676783222830318,0.104013566012056,0.0861124622967272,0.0460549463687838,25275.unified.tsv.gz,25275,Mean L2 in posterior corona radiata on FA skeleton (left)
UGT1A1,2.458722951539704e-15,3.0661664917232803,1.0817057225179572e-08,0.1663520574417139,9.571410251373883e-11,-0.6048056339587595,0.4196138310501214,0.0988829649366833,0.1816614286644152,-0.184783928364275,0.0079012992999755,25607.unified.tsv.gz,25607,Weighted-mean L2 in tract forceps minor
PCDHA3,3.457153981320813e-07,1.137535054680498,0.7207245094211596,-0.3265963799775868,1.7967066212082673e-08,0.0217806530304361,0.544930743434104,-0.1019222858579813,0.0548291653933933,0.191977866085105,0.0001926312689332,2824.unified.tsv.gz,2824,Age at hysterectomy
PCDHA1,4.91658655851428e-15,18.62581804335794,1.5627686391226903e-14,-0.0202766674755939,0.2331423957914707,0.0,,0.0357594432066288,0.3966806191810544,-0.1917275454809243,1.8554505240855103e-05,25094.unified.tsv.gz,25094,Mean FA in fornix cres+stria terminalis on FA skeleton (right)
PCDHGA1,2.2052984056859532e-09,1.2292210513754307,0.7378125591304577,-0.1658191481934544,3.926425106660895e-06,0.2780368959522205,0.327440184324981,-0.1373024487651987,5.387277675027971e-05,0.1160219273938795,0.0036024849941709,25461.unified.tsv.gz,25461,Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left)
PCDHGA10,2.6369008164732546e-21,0.0120109193571296,0.9771581472260792,-0.4185193657185576,3.7419203166651323e-23,-0.0557811904298901,0.5963859550497758,-0.2565950251039738,0.0037392751573753,0.2564346745183453,0.001717494337214,25461.unified.tsv.gz,25461,Mean ISOVF in retrolenticular part of internal capsule on FA skeleton (left)
